address,best,bin,building_id,building_name,distance_m,district,footprint_area,footprint_verts,height_source,is_context,lat,lod_tier,lon,min_height,osm_building_type,osm_id,osm_levels,osm_type,postcode,roof_height,second,x_m,y_m
191 Edgecombe Avenue,0.989,1061073,39703,,0.9,Harlem,77.8,4,tag,0,40.82248,block,-73.9446645,0.0,yes,271878881,,way,10030,12.3,0.937,1967.04,4697.19
344 West 145th Street,0.988,1061058,39719,,1.0,Harlem,67.6,4,tag,0,40.8235799,block,-73.9442176,0.0,yes,271878914,,way,10030,14.4,0.934,2004.71,4818.8
346 West 145th Street,0.988,1061057,39720,,0.9,Harlem,64.8,4,tag,0,40.8236024,block,-73.9442684,0.0,yes,271878916,,way,10030,14.4,0.934,2000.43,4821.29
348 West 145th Street,0.989,1061056,39722,,0.9,Harlem,64.9,4,tag,0,40.8236221,block,-73.9443194,0.0,yes,271878921,,way,10030,14.4,0.947,1996.14,4823.47
350 West 145th Street,0.988,1061055,39723,,0.9,Harlem,63.4,4,tag,0,40.8236429,block,-73.9443691,0.0,yes,271878923,,way,10030,15.2,0.937,1991.95,4825.77
125 Edgecombe Avenue,0.723,1060913,39740,,16.2,Harlem,150.8,14,tag,0,40.8207539,block,-73.945552,0.0,yes,271879563,,way,10030,17.0,0.686,1892.24,4506.32
604 Saint Nicholas Avenue,0.883,1060919,39742,,6.9,Harlem,103.7,6,tag,0,40.8206204,block,-73.9460679,0.0,yes,271879565,,way,10030,18.3,0.845,1848.74,4491.56
612 Saint Nicholas Avenue,0.988,1060924,39746,,0.9,Harlem,111.3,6,tag,0,40.8208039,block,-73.9459654,0.0,yes,271879569,,way,10030,18.4,0.932,1857.38,4511.85
616 Saint Nicholas Avenue,0.988,1060923,39748,,0.9,Harlem,118.3,6,tag,0,40.8208963,block,-73.9459177,0.0,yes,271879571,,way,10030,19.0,0.931,1861.41,4522.06
618 Saint Nicholas Avenue,0.989,1060915,39749,,0.9,Harlem,119.2,6,tag,0,40.8209455,block,-73.9458887,0.0,yes,271879572,,way,10030,19.0,0.933,1863.85,4527.51
51 Saint Nicholas Place,0.988,1061621,39764,,0.9,Harlem,93.6,8,tag,0,40.8289041,block,-73.9415396,0.0,yes,271879953,,way,10031,14.1,0.936,2230.45,5407.52
53 Saint Nicholas Place,0.988,1061622,39765,,0.9,Harlem,95.1,8,tag,0,40.8289473,block,-73.9415082,0.0,yes,271879954,,way,10031,14.1,0.935,2233.1,5412.3
55 Saint Nicholas Place,0.989,1061623,39766,,0.9,Harlem,92.3,8,tag,0,40.8289864,block,-73.9414801,0.0,yes,271879955,,way,10031,14.1,0.936,2235.47,5416.62
405 West 147th Street,0.989,1061449,39796,,0.9,Harlem,74.5,4,tag,0,40.8256247,block,-73.9440554,0.0,yes,271880313,,way,10031,12.8,0.934,2018.39,5044.91
406 West 149th Street,0.989,1061519,39798,,0.9,Harlem,105.4,6,tag,0,40.8267118,block,-73.9437097,0.0,yes,271880317,,way,10031,14.0,0.932,2047.53,5165.11
407 West 147th Street,0.988,1061477,39799,,0.9,Harlem,75.4,4,tag,0,40.8256464,block,-73.9441068,0.0,yes,271880319,,way,10031,12.8,0.94,2014.06,5047.31
409 West 147th Street,0.988,1061448,39803,,0.9,Harlem,76.3,6,tag,0,40.8256649,block,-73.9441603,0.0,yes,271880329,,way,10031,12.8,0.94,2009.55,5049.35
413 Convent Avenue,0.988,1061482,39811,,0.9,Harlem,110.0,6,tag,0,40.8262355,block,-73.9447788,0.0,yes,271880346,,way,10031,14.5,0.938,1957.41,5112.45
413 West 147th Street,0.989,1061447,39812,,0.9,Harlem,83.5,4,tag,0,40.8257173,block,-73.9442483,0.0,yes,271880348,,way,10031,13.2,0.938,2002.13,5055.14
417 Convent Avenue,0.989,1061481,39820,,0.9,Harlem,105.9,6,tag,0,40.8263321,block,-73.9447083,0.0,yes,271880362,,way,10031,13.8,0.93,1963.35,5123.13
417 West 147th Street,0.989,1061475,39821,,0.9,Harlem,76.6,4,tag,0,40.8257564,block,-73.9443408,0.0,yes,271880365,,way,10031,13.2,0.936,1994.33,5059.47
418 West 150th Street,0.988,1061565,39823,,0.9,Harlem,81.8,4,tag,0,40.8275027,block,-73.9436081,0.0,yes,271880369,,way,10031,13.2,0.94,2056.09,5252.56
420 West 150th Street,0.989,1061553,39826,,0.9,Harlem,78.9,4,tag,0,40.8275247,block,-73.9436608,0.0,yes,271880375,,way,10031,13.4,0.931,2051.65,5254.99
422 West 150th Street,0.989,1061566,39829,,0.9,Harlem,79.1,4,tag,0,40.8275463,block,-73.9437126,0.0,yes,271880382,,way,10031,13.1,0.944,2047.28,5257.38
425 West 147th Street,0.988,1061443,39833,,0.9,Harlem,105.9,8,tag,0,40.825851,block,-73.9445547,0.0,yes,271880393,,way,10031,14.0,0.932,1976.3,5069.93
427 Convent Avenue,0.988,1061498,39834,,0.9,Harlem,83.9,4,tag,0,40.8266939,block,-73.944442,0.0,yes,271880395,,way,10031,13.9,0.94,1985.8,5163.13
429 Convent Avenue,0.989,1061497,39836,,0.9,Harlem,82.9,4,tag,0,40.8267326,block,-73.9444126,0.0,yes,271880399,,way,10031,14.1,0.942,1988.27,5167.4
431 Convent Avenue,0.989,1061496,39838,,0.9,Harlem,80.4,5,tag,0,40.8267704,block,-73.9443839,0.0,yes,271880404,,way,10031,14.2,0.936,1990.7,5171.59
435 West 147th Street,0.975,1061472,39840,,0.5,Harlem,68.0,4,tag,0,40.8259652,block,-73.9448362,0.0,yes,271880410,,way,10031,15.3,0.937,1952.57,5082.55
437 West 147th Street,0.974,1061440,39841,,0.6,Harlem,67.9,4,tag,0,40.8259805,block,-73.9448763,0.0,yes,271880412,,way,10031,15.4,0.932,1949.19,5084.25
455 Convent Avenue,0.988,1079809,39845,,0.9,Harlem,58.0,4,tag,0,40.8275678,block,-73.9438567,0.0,yes,271880419,,way,10031,14.6,0.947,2035.14,5259.76
457 Convent Avenue,0.988,1079827,39846,,0.9,Harlem,60.0,4,tag,0,40.8276063,block,-73.9438288,0.0,yes,271880421,,way,10031,14.7,0.934,2037.49,5264.02
749 Saint Nicholas Avenue,0.988,1061452,39849,,0.9,Harlem,107.2,6,tag,0,40.8258088,block,-73.9438188,0.0,yes,271880428,,way,10031,17.6,0.936,2038.33,5065.26
753 1/2 Saint Nicholas Avenue,0.812,1061453,39851,,7.5,Harlem,80.3,4,tag,0,40.8259219,block,-73.9437386,0.0,yes,271880431,,way,10031,5.1,0.765,2045.1,5077.77
767 Saint Nicholas Avenue,0.989,1061514,39857,,0.9,Harlem,121.3,10,tag,0,40.826432,block,-73.9434577,0.0,yes,271880446,,way,10031,17.1,0.933,2068.77,5134.17
773 Saint Nicholas Avenue,0.92,1061516,39860,,5.7,Harlem,118.2,9,tag,0,40.8265968,block,-73.9433913,0.0,yes,271880453,,way,10031,16.3,0.874,2074.37,5152.4
787 Saint Nicholas Avenue,0.989,1061546,39863,,0.9,Harlem,108.3,4,tag,0,40.8270167,block,-73.9432059,0.0,yes,271880460,,way,10031,13.9,0.93,2089.99,5198.82
458 West 153rd Street,0.989,1061635,39926,,0.9,Harlem,81.8,4,tag,0,40.8297936,block,-73.9432445,0.0,yes,271882075,,way,10031,12.6,0.938,2086.74,5505.88
460 West 153rd Street,0.988,1061636,39930,,0.9,Harlem,79.8,4,tag,0,40.8298159,block,-73.9432981,0.0,yes,271882079,,way,10031,13.0,0.932,2082.22,5508.34
465 West 153rd Street,0.989,1061655,39938,,0.9,Harlem,109.8,8,tag,0,40.8301916,block,-73.9432499,0.0,yes,271882087,,way,10032,13.7,0.934,2086.29,5549.88
875 Saint Nicholas Avenue,0.988,1061664,39957,,0.9,Harlem,122.4,7,tag,0,40.8300876,block,-73.9420057,0.0,yes,271882106,,way,10032,14.9,0.934,2191.17,5538.39
412 Convent Avenue,0.989,1061462,39981,,0.9,Harlem,75.4,4,tag,0,40.826448,block,-73.9451934,0.0,yes,271882671,,way,10031,13.1,0.935,1922.46,5135.94
414 Convent Avenue,0.988,1061463,39982,,0.9,Harlem,76.1,4,tag,0,40.8264859,block,-73.9451667,0.0,yes,271882672,,way,10031,13.0,0.947,1924.71,5140.13
416 Convent Avenue,0.988,1061464,39983,,0.9,Harlem,79.1,4,tag,0,40.8265247,block,-73.9451392,0.0,yes,271882673,,way,10031,13.0,0.932,1927.03,5144.42
422 Convent Avenue,0.989,1061533,39984,,0.9,Harlem,75.9,4,tag,0,40.8267976,block,-73.9449405,0.0,yes,271882674,,way,10031,13.7,0.929,1943.78,5174.6
424 Convent Avenue,0.988,1061494,39985,,0.9,Harlem,76.5,4,tag,0,40.8268358,block,-73.9449124,0.0,yes,271882675,,way,10031,13.3,0.946,1946.15,5178.83
426 Convent Avenue,0.988,1061534,39986,,0.9,Harlem,79.5,4,tag,0,40.826875,block,-73.9448836,0.0,yes,271882676,,way,10031,13.3,0.93,1948.57,5183.16
453 West 148th Street,0.867,1061532,39990,,6.9,Harlem,79.4,4,tag,0,40.8268713,block,-73.9451068,0.0,yes,271882680,,way,10031,16.7,0.867,1929.76,5182.75
457 West 148th Street,0.989,1061491,39996,,0.9,Harlem,89.4,6,tag,0,40.8269323,block,-73.9452119,0.0,yes,271882686,,way,10031,13.1,0.942,1920.9,5189.49
461 West 147th Street,0.989,1087859,40002,,0.9,Harlem,73.9,4,tag,0,40.826354,block,-73.9458181,0.0,yes,271882692,,way,10031,11.6,0.933,1869.81,5125.55
350 Convent Avenue,0.989,1061315,40034,,0.9,Harlem,105.5,7,tag,0,40.8244611,block,-73.9466631,0.0,yes,271883285,,way,10031,13.6,0.934,1798.57,4916.24
354 Convent Avenue,0.989,1061333,40036,,0.9,Harlem,103.9,8,tag,0,40.824554,block,-73.9465932,0.0,yes,271883288,,way,10031,12.7,0.935,1804.47,4926.51
387 Convent Avenue,0.989,1061382,40040,,0.9,Harlem,53.0,4,tag,0,40.8254587,block,-73.9453966,0.0,yes,271883295,,way,10031,14.2,0.934,1905.33,5026.55
404 West 146th Street,0.989,1061354,40045,,0.9,Harlem,111.0,6,tag,0,40.824782,block,-73.9449591,0.0,yes,271883303,,way,10031,14.1,0.932,1942.21,4951.73
406 West 147th Street,0.988,1061401,40048,,1.0,Harlem,100.8,9,tag,0,40.8254121,block,-73.9445129,0.0,yes,271883309,,way,10031,14.6,0.93,1979.82,5021.39
408 West 146th Street,0.989,1061355,40051,,0.9,Harlem,109.7,6,tag,0,40.8248334,block,-73.9450807,0.0,yes,271883315,,way,10031,13.7,0.936,1931.96,4957.41
413 West 146th Street,0.988,1061392,40061,,0.9,Harlem,86.0,5,tag,0,40.825143,block,-73.9448505,0.0,yes,271883344,,way,10031,12.4,0.937,1951.37,4991.65
417 West 145th Street,0.988,1061345,40068,,0.9,Harlem,83.7,4,tag,0,40.8246223,block,-73.9455559,0.0,yes,271883360,,way,10031,14.0,0.931,1891.9,4934.07
417 West 146th Street,0.989,1061391,40069,,0.9,Harlem,60.3,4,tag,0,40.8251795,block,-73.9449357,0.0,yes,271883362,,way,10031,15.5,0.946,1944.19,4995.67
419 West 146th Street,0.989,1061423,40073,,0.9,Harlem,60.1,4,tag,0,40.8251955,block,-73.9449738,0.0,yes,271883369,,way,10031,15.6,0.959,1940.97,4997.45
421 West 146th Street,0.988,1061390,40077,,0.9,Harlem,63.0,4,tag,0,40.825212,block,-73.9450128,0.0,yes,271883376,,way,10031,15.6,0.939,1937.68,4999.27
423 West 146th Street,0.989,1061422,40079,,0.9,Harlem,70.8,4,tag,0,40.8252299,block,-73.9450552,0.0,yes,271883380,,way,10031,15.9,0.937,1934.11,5001.25
425 West 146th Street,0.989,1061389,40082,,0.9,Harlem,71.2,4,tag,0,40.8252489,block,-73.9451002,0.0,yes,271883385,,way,10031,16.2,0.95,1930.32,5003.35
426 West 147th Street,0.922,1061409,40083,,0.9,Harlem,95.1,4,tag,0,40.8256765,block,-73.9451069,0.0,yes,271883386,,way,10031,14.9,0.911,1929.76,5050.63
427 West 146th Street,0.988,1061421,40084,,0.9,Harlem,70.1,4,tag,0,40.8252678,block,-73.9451449,0.0,yes,271883388,,way,10031,16.0,0.946,1926.55,5005.45
429 West 146th Street,0.989,1061388,40086,,0.9,Harlem,71.2,4,tag,0,40.8252867,block,-73.9451897,0.0,yes,271883391,,way,10031,15.9,0.946,1922.77,5007.53
431 West 146th Street,0.988,1061387,40087,,0.9,Harlem,70.3,4,tag,0,40.8253056,block,-73.9452345,0.0,yes,271883393,,way,10031,16.1,0.947,1919.0,5009.62
433 West 146th Street,0.989,1061420,40088,,0.9,Harlem,72.5,4,tag,0,40.8253247,block,-73.9452797,0.0,yes,271883395,,way,10031,16.1,0.939,1915.19,5011.73
450 West 145th Street,0.988,1061334,40090,,0.9,Harlem,77.3,4,tag,0,40.8246431,block,-73.9468059,0.0,yes,271883398,,way,10031,13.2,0.934,1786.53,4936.36
452 West 145th Street,0.988,1061318,40091,,0.9,Harlem,77.2,4,tag,0,40.8246639,block,-73.9468557,0.0,yes,271883400,,way,10031,12.7,0.946,1782.34,4938.66
460 West 145th Street,0.989,1061336,40102,,0.9,Harlem,78.3,4,tag,0,40.824746,block,-73.9470519,0.0,yes,271883421,,way,10031,13.4,0.933,1765.8,4947.74
461 West 144th Street,0.988,1061307,40104,,0.9,Harlem,102.9,4,tag,0,40.8244452,block,-73.9472825,0.0,yes,271883425,,way,10031,16.3,0.929,1746.36,4914.48
462 West 145th Street,0.989,1061321,40105,,0.9,Harlem,78.3,4,tag,0,40.8247671,block,-73.9471023,0.0,yes,271883426,,way,10031,13.0,0.947,1761.55,4950.08
464 West 145th Street,0.988,1061322,40108,,0.9,Harlem,79.9,4,tag,0,40.8247884,block,-73.9471532,0.0,yes,271883432,,way,10031,13.4,0.937,1757.26,4952.43
464 West 146th Street,0.989,1061366,40109,,0.9,Harlem,118.0,8,tag,0,40.8253711,block,-73.946345,0.0,apartments,271883433,,way,10031,14.5,0.93,1825.39,5016.86
470 West 145th Street,0.988,1061324,40117,,1.0,Harlem,98.3,7,tag,0,40.8248475,block,-73.9473211,0.0,yes,271883447,,way,10031,13.0,0.935,1743.11,4958.97
472 West 145th Street,0.988,1061338,40120,,1.0,Harlem,90.8,7,tag,0,40.8248717,block,-73.9473751,0.0,yes,271883453,,way,10031,14.7,0.935,1738.56,4961.64
473 West 144th Street,0.989,1061302,40121,,0.9,Harlem,97.2,7,tag,0,40.8245843,block,-73.9476367,0.0,yes,271883454,,way,10031,14.0,0.932,1716.51,4929.86
474 West 145th Street,0.988,1061325,40123,,1.0,Harlem,90.9,7,tag,0,40.8248927,block,-73.9474225,0.0,yes,271883458,,way,10031,14.3,0.948,1734.56,4963.97
737 Saint Nicholas Avenue,0.989,1061399,40138,,0.9,Harlem,98.4,6,tag,0,40.8253043,block,-73.9441952,0.0,yes,271883484,,way,10031,12.4,0.941,2006.6,5009.47
,0.729,1088902,40154,,13.8,Harlem,66.1,5,tag,0,40.8259539,block,-73.9463744,0.0,yes,271883513,,way,,3.0,0.708,1822.91,5081.31
10 Hamilton Terrace,0.988,1060979,40158,,0.9,Harlem,102.6,6,tag,0,40.8223573,block,-73.947085,0.0,yes,271885449,,way,10031,12.4,0.941,1763.01,4683.62
11 Hamilton Terrace,0.988,1060986,40159,,0.9,Harlem,73.1,5,tag,0,40.8220335,block,-73.9468135,0.0,yes,271885451,,way,10031,10.8,0.935,1785.89,4647.81
14 Hamilton Terrace,0.988,1060978,40161,,0.9,Harlem,99.4,6,tag,0,40.8224323,block,-73.9470284,0.0,yes,271885453,,way,10031,12.5,0.931,1767.78,4691.91
16 Hamilton Terrace,0.988,1061024,40162,,0.9,Harlem,104.4,8,tag,0,40.8224688,block,-73.9470031,0.0,yes,271885454,,way,10031,12.4,0.931,1769.91,4695.94
18 Hamilton Terrace,0.988,1060977,40163,,1.0,Harlem,99.4,6,tag,0,40.822511,block,-73.946971,0.0,yes,271885455,,way,10031,12.5,0.929,1772.62,4700.61
20 Hamilton Terrace,0.988,1060976,40165,,1.0,Harlem,97.8,6,tag,0,40.8225463,block,-73.9469471,0.0,yes,271885457,,way,10031,12.3,0.948,1774.64,4704.51
22 Hamilton Terrace,0.988,1061023,40167,,0.9,Harlem,100.8,6,tag,0,40.8225871,block,-73.9469173,0.0,yes,271885459,,way,10031,12.5,0.932,1777.15,4709.03
24 Hamilton Terrace,0.988,1060975,40169,,1.0,Harlem,102.7,6,tag,0,40.8226227,block,-73.9468909,0.0,yes,271885461,,way,10031,12.2,0.945,1779.38,4712.96
26 Hamilton Terrace,0.988,1060974,40171,,0.9,Harlem,100.7,6,tag,0,40.8226648,block,-73.9468596,0.0,yes,271885463,,way,10031,12.4,0.935,1782.01,4717.62
28 Hamilton Terrace,0.988,1061022,40173,,1.0,Harlem,97.1,6,tag,0,40.8226999,block,-73.9468351,0.0,yes,271885465,,way,10031,12.5,0.939,1784.07,4721.5
29 Hamilton Terrace,0.989,1061034,40175,,0.9,Harlem,93.9,6,tag,0,40.8224156,block,-73.9464814,0.0,yes,271885467,,way,10031,14.0,0.939,1813.89,4690.07
31 Hamilton Terrace,0.988,1060991,40180,,0.9,Harlem,95.4,6,tag,0,40.8224581,block,-73.9464509,0.0,yes,271885472,,way,10031,13.7,0.936,1816.46,4694.76
325 Convent Avenue,0.989,1060937,40189,,0.9,Harlem,101.8,7,tag,0,40.8234337,block,-73.9467584,0.0,yes,271885483,,way,10031,15.9,0.932,1790.54,4802.64
333 Convent Avenue,0.989,1060941,40194,,0.9,Harlem,100.1,4,tag,0,40.8236267,block,-73.9466197,0.0,yes,271885488,,way,10031,16.2,0.929,1802.24,4823.98
349 Convent Avenue,0.989,1060947,40200,,0.9,Harlem,97.9,6,tag,0,40.8241526,block,-73.9462331,0.0,yes,271885494,,way,10031,18.5,0.93,1834.82,4882.12
36 Hamilton Terrace,0.988,1061021,40202,,0.9,Harlem,97.5,6,tag,0,40.822861,block,-73.9466909,0.0,yes,271885496,,way,10031,13.0,0.936,1796.23,4739.31
38 Hamilton Terrace,0.989,1060970,40204,,0.9,Harlem,98.6,7,tag,0,40.822909,block,-73.9466556,0.0,yes,271885500,,way,10031,13.0,0.929,1799.2,4744.62
404 West 145th Street,0.988,1060953,40211,,0.9,Harlem,95.8,8,tag,0,40.8240808,block,-73.9455144,0.0,yes,271885507,,way,10031,14.0,0.939,1895.4,4874.19
406 West 145th Street,0.988,1061008,40212,,0.9,Harlem,96.0,8,tag,0,40.8241,block,-73.9455596,0.0,yes,271885508,,way,10031,14.4,0.952,1891.6,4876.31
408 West 145th Street,0.989,1060952,40213,,0.9,Harlem,94.1,8,tag,0,40.8241218,block,-73.9456125,0.0,yes,271885509,,way,10031,14.8,0.935,1887.13,4878.72
412 West 145th Street,0.989,1060951,40217,,0.9,Harlem,83.7,6,tag,0,40.8241773,block,-73.9457021,0.0,yes,271885513,,way,10031,14.8,0.934,1879.58,4884.87
414 West 145th Street,0.989,1060950,40220,,0.9,Harlem,84.1,6,tag,0,40.824199,block,-73.9457488,0.0,yes,271885516,,way,10031,14.8,0.948,1875.65,4887.26
415 West 141st Street,0.988,1061027,40221,,0.9,Harlem,76.8,4,tag,0,40.8216996,block,-73.9466552,0.0,yes,271885517,,way,10031,12.4,0.934,1799.24,4610.89
415 West 144th Street,0.988,1061011,40222,,0.9,Harlem,100.7,6,tag,0,40.8237909,block,-73.9457803,0.0,yes,271885518,,way,10031,14.6,0.931,1872.99,4842.13
416 West 145th Street,0.989,1061005,40223,,0.9,Harlem,81.8,6,tag,0,40.8242198,block,-73.9458025,0.0,yes,271885519,,way,10031,14.5,0.931,1871.11,4889.57
417 West 141st Street,0.989,1061028,40224,,0.9,Harlem,77.6,4,tag,0,40.8217214,block,-73.9467069,0.0,yes,271885520,,way,10031,13.0,0.94,1794.88,4613.3
417 West 144th Street,0.988,1060955,40225,,0.9,Harlem,100.2,6,tag,0,40.8238122,block,-73.9458368,0.0,yes,271885521,,way,10031,14.4,0.939,1868.23,4844.49
418 West 144th Street,0.988,1060960,40226,,0.9,Harlem,87.0,6,tag,0,40.8235602,block,-73.946158,0.0,yes,271885522,,way,10031,14.4,0.931,1841.15,4816.62
419 West 141st Street,0.989,1061029,40228,,0.9,Harlem,79.1,4,tag,0,40.8217435,block,-73.9467595,0.0,yes,271885524,,way,10031,12.7,0.936,1790.45,4615.75
42 Hamilton Terrace,0.988,1061020,40230,,0.9,Harlem,87.3,6,tag,0,40.8229921,block,-73.9465978,0.0,yes,271885526,,way,10031,13.5,0.933,1804.08,4753.81
420 West 144th Street,0.989,1061016,40231,,0.9,Harlem,84.5,6,tag,0,40.823581,block,-73.9462063,0.0,yes,271885527,,way,10031,14.3,0.937,1837.08,4818.92
421 West 141st Street,0.988,1061030,40232,,0.9,Harlem,80.8,4,tag,0,40.8217641,block,-73.9468145,0.0,yes,271885528,,way,10031,12.0,0.933,1785.81,4618.03
422 West 144th Street,0.988,1060959,40234,,0.9,Harlem,82.6,6,tag,0,40.8236032,block,-73.9462594,0.0,yes,271885530,,way,10031,14.3,0.936,1832.61,4821.39
424 West 144th Street,0.989,1061015,40237,,0.9,Harlem,82.9,6,tag,0,40.8236228,block,-73.9463064,0.0,yes,271885533,,way,10031,14.3,0.95,1828.64,4823.54
43 Hamilton Terrace,0.988,1061036,40241,,0.9,Harlem,95.6,6,tag,0,40.8227271,block,-73.9462536,0.0,yes,271885537,,way,10031,14.7,0.932,1833.09,4724.5
456 West 141st Street,0.988,1061206,40249,,1.0,Harlem,138.7,7,tag,0,40.8221777,block,-73.948771,0.0,yes,271885545,,way,10031,14.1,0.939,1620.89,4663.75
459 West 140th Street,0.989,1061200,40252,,0.9,Harlem,126.5,7,tag,0,40.8219129,block,-73.9490259,0.0,yes,271885548,,way,10031,15.5,0.939,1599.4,4634.47
460 West 141st Street,0.988,1061219,40254,,0.9,Harlem,123.5,7,tag,0,40.8222307,block,-73.9488876,0.0,yes,271885550,,way,10031,14.3,0.941,1611.06,4669.62
469 West 140th Street,0.988,1061197,40263,,1.0,Harlem,109.1,9,tag,0,40.8220262,block,-73.9493121,0.0,yes,271885559,,way,10031,12.5,0.933,1575.28,4647.01
47 Hamilton Terrace,0.988,1060997,40264,,0.9,Harlem,97.5,6,tag,0,40.822819,block,-73.9461869,0.0,yes,271885561,,way,10031,14.9,0.934,1838.72,4734.66
472 West 141st Street,0.987,1061212,40267,,1.0,Harlem,121.5,7,tag,0,40.8223771,block,-73.9492257,0.0,yes,271885565,,way,10031,13.9,0.933,1582.56,4685.81
473 West 140th Street,0.989,1061195,40268,,0.9,Harlem,108.9,10,tag,0,40.8220737,block,-73.9494286,0.0,yes,271885566,,way,10031,12.5,0.935,1565.46,4652.26
6 Hamilton Terrace,0.988,1061026,40281,,0.9,Harlem,102.8,6,tag,0,40.8222787,block,-73.9471409,0.0,yes,271885579,,way,10031,12.5,0.931,1758.3,4674.93
8 Hamilton Terrace,0.988,1060980,40291,,1.0,Harlem,102.1,6,tag,0,40.8223151,block,-73.9471154,0.0,yes,271885589,,way,10031,12.2,0.949,1760.45,4678.95
10 Convent Avenue,0.989,1059577,40392,,0.9,East Harlem,68.0,5,tag,0,40.8131177,block,-73.953327,0.0,yes,271893676,,way,10027,13.5,0.935,1236.85,3661.96
12 Convent Avenue,0.988,1059578,40393,,0.9,East Harlem,67.2,5,tag,0,40.8131734,block,-73.9533259,0.0,yes,271893677,,way,10027,13.2,0.931,1236.94,3668.11
14 Convent Avenue,0.989,1059579,40398,,0.9,East Harlem,67.8,6,tag,0,40.8132287,block,-73.9533245,0.0,yes,271893682,,way,10027,14.1,0.932,1237.06,3674.23
,0.543,1059605,40464,,11.5,East Harlem,208.1,9,tag,0,40.8150808,block,-73.9546164,0.0,yes,271893762,,way,,18.0,0.516,1128.15,3879.02
3684 Broadway,0.989,1062254,40481,,0.9,Harlem,82.0,4,tag,0,40.8308835,block,-73.9467764,0.0,yes,271896195,,way,10031,13.5,0.93,1789.02,5626.39
3686 Broadway,0.988,1062214,40482,,0.9,Harlem,80.4,4,tag,0,40.8309234,block,-73.9467474,0.0,yes,271896196,,way,10031,13.4,0.938,1791.47,5630.81
3688 Broadway,0.988,1062215,40483,,0.9,Harlem,81.4,4,tag,0,40.8309633,block,-73.9467185,0.0,yes,271896197,,way,10031,13.4,0.942,1793.9,5635.21
3690 Broadway,0.989,1062255,40484,,0.9,Harlem,83.6,5,tag,0,40.8310005,block,-73.9466847,0.0,yes,271896198,,way,10031,13.7,0.934,1796.75,5639.33
507 West 152nd Street,0.989,1062261,40490,,0.9,Harlem,75.0,4,tag,0,40.8300886,block,-73.9449916,0.0,yes,271896208,,way,10031,13.1,0.934,1939.47,5538.5
509 West 152nd Street,0.988,1062232,40492,,0.9,Harlem,75.3,4,tag,0,40.8301087,block,-73.9450396,0.0,yes,271896214,,way,10031,13.4,0.948,1935.43,5540.72
515 West 152nd Street,0.989,1062230,40497,,0.9,Harlem,81.8,5,tag,0,40.8301678,block,-73.9451865,0.0,yes,271896223,,way,10031,13.4,0.935,1923.04,5547.26
537 West 152nd Street,0.989,1062222,40515,,0.9,Harlem,87.3,7,tag,0,40.8305217,block,-73.9459803,0.0,yes,271896245,,way,10031,11.9,0.94,1856.13,5586.39
545 West 152nd Street,0.989,1062258,40519,,0.9,Harlem,83.0,4,tag,0,40.8306383,block,-73.9462733,0.0,yes,271896256,,way,10031,12.5,0.932,1831.43,5599.28
547 West 152nd Street,0.989,1062220,40520,,0.9,Harlem,82.8,4,tag,0,40.8306592,block,-73.9463232,0.0,yes,271896259,,way,10031,12.9,0.946,1827.22,5601.59
553 West 152nd Street,0.988,1062218,40523,,0.9,Harlem,77.4,5,tag,0,40.8307175,block,-73.9464663,0.0,yes,271896266,,way,10031,13.1,0.935,1815.16,5608.04
,0.948,1089157,40543,,1.0,Harlem,26.9,4,zone_model,0,40.8332614,block,-73.9490033,0.0,yes,271896303,,way,,16.49,0.939,1601.31,5889.32
590 West 152nd Street,0.944,1062206,40581,,1.6,Harlem,83.6,4,tag,0,40.8304985,block,-73.9468614,0.0,yes,271897028,,way,10031,13.1,0.929,1781.86,5583.82
596 West 152nd Street,0.989,1062211,40584,,0.9,Harlem,76.4,4,tag,0,40.8305669,block,-73.9470063,0.0,yes,271897035,,way,10031,12.8,0.939,1769.65,5591.38
505 West 150th Street,0.988,1062153,40601,,1.0,Harlem,76.9,6,tag,0,40.8288261,block,-73.9458223,0.0,yes,271897550,,way,10031,13.8,0.939,1869.45,5398.89
509 West 149th Street,0.989,1062094,40607,,0.9,Harlem,81.0,4,tag,0,40.8282144,block,-73.9463339,0.0,yes,271897574,,way,10031,14.7,0.934,1826.32,5331.25
511 West 149th Street,0.989,1062130,40611,,0.9,Harlem,80.4,4,tag,0,40.8282382,block,-73.9463901,0.0,yes,271897590,,way,10031,14.5,0.937,1821.59,5333.89
511 West 150th Street,0.988,1062151,40612,,1.0,Harlem,79.7,6,tag,0,40.8288838,block,-73.9459626,0.0,yes,271897595,,way,10031,14.3,0.938,1857.62,5405.27
515 West 150th Street,0.988,1062173,40617,,1.0,Harlem,82.7,6,tag,0,40.8289236,block,-73.9460554,0.0,yes,271897618,,way,10031,14.4,0.928,1849.8,5409.68
