address,bbl,bbl_source,bin,building_id,building_name,district,footprint_area,footprint_verts,height_source,is_context,lat,lod_tier,lon,match_area_ratio,match_confidence,match_distance_m,min_height,osm_building_type,osm_id,osm_levels,osm_type,postcode,roof_height,x_m,y_m
,,,,20038,,Midtown West / Times Sq,859.8,19,zone_model,0,40.7540932,block,-74.0064758,,none,,0.0,construction,1432460082,,way,,43.0,-3243.29,-2864.62
,,,,20051,,East Village,19.1,4,levels,0,40.7353078,block,-73.9744735,,none,,0.0,service,1515002148,1,way,,4.4,-545.68,-4941.79
,,,,20052,,SoHo / Hudson Square,23.2,4,zone_model,0,40.724413,block,-74.0073103,,none,,0.0,shed,1516623747,,way,,10.3,-3313.63,-6146.48
,,,,20054,Blockhouse No. 1,Yorkville / Carnegie Hill,102.0,5,levels,0,40.7986699,block,-73.9562876,,none,,0.0,fort,39243913,1,way,,4.4,987.29,2064.41
,,,,20056,USS Growler,Hell's Kitchen,590.9,12,zone_model,0,40.7650358,block,-73.9998002,,none,,0.0,ship,53142768,,way,,40.53,-2680.57,-1654.66
,,,,20059,,Yorkville / Carnegie Hill,246.1,4,zone_model,0,40.7973073,block,-73.9275261,,none,,0.0,yes,108296489,,way,,19.69,3411.71,1913.74
767 5th Avenue,,,,20070,Apple Fifth Avenue,Midtown East,82.3,4,tag,0,40.7638426,block,-73.9729641,,none,,0.0,retail,156958129,0,way,10153,10.0,-418.44,-1786.59
,,,,20092,Ladies' Pavilion,Upper East Side,28.8,4,levels,0,40.7776669,block,-73.9729462,,none,,0.0,roof,221918229,1,way,,4.4,-416.94,-257.99
,,,,20249,,Yorkville / Carnegie Hill,1051.1,4,tag,0,40.797085,block,-73.9448574,,none,,0.0,yes,248878484,,way,,12.2,1950.78,1889.16
506 East 74th Street,,,,20293,74th Street Steam Complex,Turtle Bay / Sutton,5046.8,6,tag,0,40.7681034,block,-73.9516646,,none,,0.0,industrial,264622327,8,way,10021,37.6,1376.98,-1315.45
755 12th Avenue,,,,21690,,Hell's Kitchen,9880.5,7,zone_model,0,40.7692839,district,-73.9962894,,none,,0.0,industrial,265356015,,way,,54.3,-2384.63,-1184.92
,,,,21700,,Hell's Kitchen,8714.9,4,tag,0,40.7701054,block,-73.9976221,,none,,0.0,industrial,265356025,,way,,15.3,-2496.97,-1094.08
,,,,34468,,Midtown West / Times Sq,120.2,4,zone_model,0,40.7616786,block,-74.0025621,,none,,0.0,yes,278353393,,way,,34.51,-2913.38,-2025.86
25 Central Road,,,,34606,Sportime Tennis,Yorkville / Carnegie Hill,3680.3,14,tag,0,40.7931179,block,-73.9194743,,none,,0.0,yes,284865839,,way,10035,12.4,4090.43,1450.5
,,,,34643,,Yorkville / Carnegie Hill,64.6,8,tag,0,40.7967367,block,-73.9202442,,none,,0.0,yes,284865882,,way,,20.2,4025.53,1850.64
,,,,34646,,Upper East Side,698.3,20,tag,0,40.7762729,block,-73.9425067,,none,,0.0,government,284868522,,way,,9.0,2148.93,-412.12
686 Main Street,,,,34659,Motorgate Public Parking Garage,Turtle Bay / Sutton,9057.4,25,tag,0,40.7650264,block,-73.9463192,,none,,0.0,yes,284868932,,way,10044,21.7,1827.56,-1655.69
,,,,34707,,Upper West Side,155.9,5,zone_model,0,40.7756767,block,-73.9921223,,none,,0.0,yes,320466617,,way,,17.74,-2033.37,-478.05
,,,,34716,,Turtle Bay / Sutton,4166.3,16,zone_model,0,40.7641148,skyline,-73.947044,,none,,0.0,roof,352318948,,way,,121.64,1766.47,-1756.49
,,,,34722,Cop Cot,Turtle Bay / Sutton,87.3,11,zone_model,0,40.766919,block,-73.9764684,,none,,0.0,yes,385442739,,way,,22.57,-713.83,-1446.42
,,,,34726,,Yorkville / Carnegie Hill,1578.9,12,zone_model,0,40.7945358,block,-73.9504282,,none,,0.0,residential,395922510,,way,,38.8,1481.2,1607.28
1580 Madison Avenue,,,,34728,,Yorkville / Carnegie Hill,199.4,4,zone_model,0,40.7938827,block,-73.9495619,,none,,0.0,yes,395922512,,way,10029,22.67,1554.23,1535.06
,,,,34753,Christopher Columbus Monument,Hell's Kitchen,112.1,8,tag,0,40.7680687,block,-73.9818978,,none,,0.0,yes,608947452,,way,,25.0,-1171.51,-1319.29
,,,,34789,,Upper East Side,57.8,12,zone_model,0,40.7768878,block,-73.9709514,,none,,0.0,roof,775820359,,way,,13.59,-248.79,-344.13
,,,,34825,,Yorkville / Carnegie Hill,897.1,4,zone_model,0,40.7909326,block,-73.9228652,,none,,0.0,yes,1002691276,,way,,33.81,3804.59,1208.86
,,,,34828,,Yorkville / Carnegie Hill,27.5,12,zone_model,0,40.7859185,block,-73.9367824,,none,,0.0,yes,1016498832,,way,,22.85,2631.46,654.43
,,,,34829,,Yorkville / Carnegie Hill,27.5,12,zone_model,0,40.7863835,block,-73.9378003,,none,,0.0,yes,1016498833,,way,,8.38,2545.66,705.85
,,,,34830,,Upper East Side,71.8,4,tag,0,40.7813077,district,-73.9279453,,none,,0.0,yes,1016642595,,way,,96.0,3376.38,144.59
,,,,34831,,Upper East Side,1158.1,5,zone_model,0,40.7835916,block,-73.9233832,,none,,0.0,yes,1016643613,,way,,37.48,3760.93,397.14
,,,,34832,,East Harlem,248.6,4,zone_model,0,40.8002617,block,-73.9276405,,none,,0.0,yes,1016646456,,way,,22.82,3402.07,2240.42
,,,,34833,,East Harlem,248.8,4,zone_model,0,40.8007174,block,-73.9287207,,none,,0.0,yes,1016646459,,way,,15.72,3311.02,2290.8
,,,,34846,Hernshead Boat Landing,Upper East Side,19.3,4,zone_model,0,40.777532,block,-73.9735566,,none,,0.0,roof,1118105805,,way,,17.42,-468.39,-272.89
,,,,34849,Western Shore Boat Landing,Upper East Side,28.5,4,zone_model,0,40.7759371,block,-73.973614,,none,,0.0,yes,1215797803,,way,,10.03,-473.22,-449.25
,,,,34850,Wagner Cove Boat Landing,Upper East Side,16.7,4,zone_model,0,40.774799,block,-73.9733382,,none,,0.0,yes,1215797810,,way,,24.21,-449.97,-575.1
,,,,34852,,Yorkville / Carnegie Hill,19.4,5,zone_model,0,40.7967903,block,-73.9607277,,none,,0.0,yes,1232007499,,way,,7.59,613.02,1856.57
,,,,34869,,Upper West Side,90.0,15,zone_model,0,40.7722604,block,-73.9958496,,none,,0.0,construction,1320407158,,way,,31.45,-2347.56,-855.8
,,,,34870,Construction Trailer,Turtle Bay / Sutton,70.5,4,levels,0,40.7704775,block,-73.9415231,,none,,0.0,yes,1320463325,1,way,,4.4,2231.85,-1052.94
,,,,34871,,Upper East Side,54.8,4,zone_model,0,40.7756546,block,-73.9738485,,none,,0.0,roof,1321926441,,way,,12.33,-492.99,-480.49
,,,,34875,Settepani on the meer,Yorkville / Carnegie Hill,135.0,4,zone_model,0,40.7956995,block,-73.9550015,,none,,0.0,yes,1384098915,,way,,39.68,1095.7,1735.95
,,,,34888,,Midtown West / Times Sq,101.8,4,zone_model,0,40.7616209,district,-74.002313,,none,,0.0,roof,1524925344,,way,,52.81,-2892.38,-2032.25
,,,,34889,,Midtown West / Times Sq,962.3,10,zone_model,0,40.7620009,skyline,-74.0029281,,none,,0.0,yes,1524925345,,way,,121.5,-2944.23,-1990.23
,,,,36287,,East Harlem,40.3,4,tag,0,40.8056927,block,-73.9441634,,none,,0.0,yes,271628057,,way,,3.7,2009.28,2840.94
22 West 137th Street,,,,38350,,East Harlem,2065.5,27,tag,0,40.8142584,district,-73.938023,,none,,0.0,yes,271825798,,way,10037,47.7,2526.88,3788.09
2619 Adam C Powell Boulevard,,,,39141,,Harlem,59.2,5,tag,0,40.8246633,block,-73.9347978,,none,,0.0,yes,271846418,,way,10039,4.5,2798.75,4938.6
,,,,42176,Harkness Pavilion,Washington Heights,2503.8,10,tag,0,40.8411977,block,-73.9421491,,none,,0.0,university,275038432,,way,,6.7,2179.08,6766.88
,,,,42177,Herbert Irving Pavilion,Washington Heights,1702.2,9,tag,0,40.8408052,district,-73.943337,,none,,0.0,yes,275038435,,way,,49.9,2078.94,6723.47
,,,,42188,Pauline A. Hartford Memorial Chapel,Washington Heights,377.5,10,tag,0,40.8405847,block,-73.9416219,,none,,0.0,chapel,275038492,,way,,6.7,2223.52,6699.1
655 West 130th Street,,,,42853,Henry R. Kravis Hall,Harlem,2348.7,4,levels,0,40.8182441,block,-73.9595235,,none,,0.0,university,1025959314,11,way,10027,36.4,714.51,4228.8
645 West 130th Street,,,,42854,David Geffen Hall,Harlem,2570.4,4,levels,0,40.8177181,block,-73.9582531,,none,,0.0,university,1025959316,8,way,10027,26.8,821.6,4170.65
,,,,42873,,Harlem,25.0,4,zone_model,0,40.8263898,block,-73.953286,,none,,0.0,yes,1287150199,,way,,10.62,1240.3,5129.51
,,,,42875,,Harlem,15.2,4,zone_model,0,40.8325692,block,-73.9487651,,none,,0.0,yes,1311537411,,way,,16.69,1621.39,5812.79
,,,,43670,Little Red Lighthouse,Washington Heights,35.7,9,tag,0,40.8502551,block,-73.946963,,none,,0.0,yes,397678729,,way,,12.0,1773.29,7768.38
,,,,43721,,Inwood,38.1,4,tag,0,40.8553809,block,-73.9322344,,none,,0.0,yes,275102916,,way,,7.7,3014.83,8335.16
100 Hillside Avenue,,,,43958,,Inwood,1055.5,8,tag,0,40.85954,block,-73.9275101,,none,,0.0,yes,275113693,,way,10040,4.5,3413.06,8795.06
351 West 203rd Street,,,,44218,,Inwood,87.8,5,tag,0,40.8610736,block,-73.9180618,,none,,0.0,yes,275126208,,way,10034,3.8,4209.5,8964.64
3795 9th Avenue,,,,44221,,Inwood,85.6,4,tag,0,40.8611605,block,-73.9179999,,none,,0.0,yes,275126215,,way,10034,3.8,4214.71,8974.24
,,,,44231,,Inwood,35.0,4,tag,0,40.8608427,block,-73.9185387,,none,,0.0,yes,275126234,,way,,3.2,4169.29,8939.1
,,,,44256,,Inwood,1495.8,12,zone_model,0,40.8736342,block,-73.9167504,,none,,0.0,grandstand,118529224,,way,,22.42,4320.04,10353.51
,,,,44611,,Inwood,107.8,4,tag,0,40.8655289,block,-73.917859,,none,,0.0,yes,275123554,,way,,4.0,4226.59,9457.27
,,,,44618,,Inwood,20.9,4,tag,0,40.8653074,block,-73.9180623,,none,,0.0,yes,275123564,,way,,4.1,4209.45,9432.78
,,,,44632,,Inwood,86.7,5,tag,0,40.8654033,block,-73.917956,,none,,0.0,yes,275123579,,way,,3.9,4218.41,9443.39
2811 Exterior Street,,,,44724,,Inwood,1255.4,23,tag,0,40.8739035,district,-73.9070052,,none,,0.0,apartments,276497430,14,way,10463,54.4,5141.5,10383.29
240 West Kingsbridge Road,,,,44732,,Inwood,16713.4,14,tag,0,40.8726677,block,-73.9075613,,none,,0.0,yes,276500175,,way,10468,12.7,5094.62,10246.63
,,,,44745,,Inwood,305.5,8,zone_model,0,40.8747137,block,-73.9119236,,none,,0.0,roof,320737752,,way,,19.48,4726.9,10472.88
,,,,44759,,Inwood,18.0,4,zone_model,0,40.8748296,block,-73.9287293,,none,,0.0,yes,249486546,,way,,6.0,3310.29,10485.68
,,,,44941,,Inwood,7167.0,19,tag,0,40.8776891,block,-73.9134015,,none,,0.0,yes,275129259,,way,,34.1,4602.33,10801.87
,,,,44948,,Inwood,237.1,4,tag,0,40.877611,block,-73.9126536,,none,,0.0,yes,275129266,,way,,3.5,4665.38,10793.24
,,,,44952,,Inwood,67.9,4,tag,0,40.8777064,block,-73.9126384,,none,,0.0,yes,275129270,,way,,4.3,4666.66,10803.79
,,,,44993,,Inwood,76.2,4,zone_model,0,40.876029,block,-73.9236135,,none,,0.0,yes,1292144948,,way,,8.29,3741.52,10618.32
583 Newark Avenue,,,,44994,Hudson County Courthouse,Jersey,2517.3,12,levels,1,40.7316267,block,-74.0574954,,none,,0.0,yes,25197377,4,way,07306,14.0,-7543.93,-5348.83
1 Castle Point on Hudson,,,,44995,,Jersey,1768.0,16,levels,1,40.7448093,district,-74.0238836,,none,,0.0,office,26974143,14,way,07030,46.0,-4710.66,-3891.17
5 Marine View Plaza,,,,44996,Five Marine View Plaza,Jersey,2023.7,5,levels,1,40.73748,block,-74.029222,,none,,0.0,commercial,27080290,6,way,07030,20.4,-5160.65,-4701.6
,,,,44997,Municipal Parking Garage B,Jersey,3394.7,5,levels,1,40.7380844,block,-74.0290367,,none,,0.0,yes,27080292,7,way,,23.6,-5145.03,-4634.77
,,,,44998,Midtown Garage,Jersey,4466.6,12,levels,1,40.7415183,block,-74.0347952,,none,,0.0,parking,27080831,6,way,,20.4,-5630.44,-4255.08
,,,,44999,DTCC,Jersey,2963.4,10,levels,1,40.7288867,block,-74.0339285,,none,,0.0,commercial,27110689,12,way,,39.6,-5557.38,-5651.8
455 Washington Boulevard,,,,45000,DoubleTree,Jersey,1199.5,16,levels,1,40.7235955,block,-74.0367458,,none,,0.0,hotel,27111277,13,way,07310,42.8,-5794.86,-6236.88
479 Washington Boulevard,,,,45001,The Westin Jersey City Newport,Jersey,3706.4,18,tag,1,40.7249197,district,-74.0362551,,none,,0.0,hotel,27111278,26,way,07310,77.0,-5753.5,-6090.44
474 Warren Street,,,,45002,VYV North,Jersey,1344.5,8,tag,1,40.7242752,skyline,-74.0377946,,none,,0.0,apartments,27111282,35,way,07302,127.0,-5883.28,-6161.71
,,,,45003,Harborside Plaza 1-3,Jersey,26594.1,12,levels,1,40.7186919,district,-74.0332977,,none,,0.0,commercial,27150748,14,way,,46.0,-5504.21,-6779.08
2 Hudson Place,,,,45004,Baker Waterfront Plaza ,Jersey,1168.3,4,levels,1,40.7359671,block,-74.0281126,,none,,0.0,yes,27151976,8,way,07030,26.8,-5067.13,-4868.9
,,,,45005,W Hotel,Jersey,2895.3,25,tag,1,40.7391997,district,-74.0276715,,none,,0.0,yes,27151977,25,way,,83.0,-5029.95,-4511.45
444 Washington Boulevard,,,,45006,Avalon Cove,Jersey,6005.2,32,levels,1,40.723498,block,-74.0348556,,none,,0.0,apartments,38109266,6,way,07310,20.4,-5635.53,-6247.65
444 Washington Boulevard,,,,45007,Avalon Cove,Jersey,5805.9,34,levels,1,40.7223963,block,-74.0350475,,none,,0.0,apartments,38109267,5,way,07310,17.2,-5651.71,-6369.47
,,,,45008,Mandalay on the Hudson,Jersey,1057.1,36,tag,1,40.7217853,district,-74.0330792,,none,,0.0,apartments,38110877,25,way,,67.0,-5485.79,-6437.04
,,,,45009,PATH ventilation shaft / entrance,Jersey,871.3,19,levels,1,40.716734,block,-74.0323882,,none,,0.0,transportation,74268320,4,way,,14.0,-5427.55,-6995.57
,,,,45010,One Evertrust Plaza,Jersey,1814.3,19,tag,1,40.7185066,district,-74.0377086,,none,,0.0,yes,74268321,17,way,,80.0,-5876.02,-6799.57
100 Montgomery Street,,,,45011,Paulus Hook Apartments,Jersey,1156.0,25,tag,1,40.7171623,district,-74.0378504,,none,,0.0,apartments,74268323,23,way,,57.0,-5887.97,-6948.22
,,,,45012,Harborside Plaza 4-A,Jersey,5774.2,8,levels,1,40.7178537,block,-74.036261,,none,,0.0,commercial,74268325,10,way,,33.2,-5754.0,-6871.76
185 Hudson Street,,,,45013,Harborside Plaza 5,Jersey,7363.8,7,levels,1,40.7186036,block,-74.0348477,,none,,0.0,commercial,74268326,10,way,,33.2,-5634.87,-6788.85
,,,,45014,Waterfront Corporate Center I,Jersey,4250.5,4,levels,1,40.737359,district,-74.0282076,,none,,0.0,office,132385978,14,way,,46.0,-5075.14,-4714.98
135 Montgomery Street,,,,45015,Montgomery Towers,Jersey,828.6,20,levels,1,40.716793,district,-74.0406777,,none,,0.0,yes,140834880,21,way,,68.4,-6126.3,-6989.05
280 Gregory Park Plz,,,,45016,Metropolis Towers I,Jersey,1693.5,24,tag,1,40.718156,district,-74.0414501,,none,,0.0,apartments,140838263,21,way,07302,62.0,-6191.41,-6838.33
270 Gregory Park Plaza,,,,45017,Metropolis Towers II,Jersey,1707.4,24,tag,1,40.7177479,district,-74.0402344,,none,,0.0,apartments,140838264,21,way,07302,62.0,-6088.93,-6883.47
None Whitpenn Walk,,,,45018,Davis Hall,Jersey,769.2,9,levels,1,40.7433859,block,-74.0256269,,none,,0.0,dormitory,158972212,5,way,07030,17.2,-4857.61,-4048.57
,,,,45019,Castle Point Hall,Jersey,697.9,12,levels,1,40.7468199,block,-74.0241357,,none,,0.0,dormitory,182240448,5,way,,17.2,-4731.91,-3668.86
524 River Terrace,,,,45020,Burchard Building,Jersey,1220.4,9,levels,1,40.742881,block,-74.0273749,,none,,0.0,university,182954081,6,way,07030,20.4,-5004.96,-4104.39
,,,,45021,Babbio Center,Jersey,1815.3,19,levels,1,40.7427165,block,-74.0266487,,none,,0.0,university,182954082,7,way,,23.6,-4943.74,-4122.59
,,,,45022,Jonas Hall,Jersey,956.1,20,levels,1,40.7457484,block,-74.0255756,,none,,0.0,dormitory,182954083,6,way,,20.4,-4853.28,-3787.33
10 Jay Street,,,,45023,10 Jay Street,Context,1700.2,5,tag,1,40.7046253,block,-73.9870601,,none,,0.0,office,205416777,9,way,11201,39.8,-1606.65,-8334.48
682 Bushwick Avenue,,,,45024,,Brooklyn,458.3,6,tag,1,40.6967672,block,-73.9319171,,none,,0.0,residential,216549213,,way,11221,15.2,3041.57,-9203.39
14-01 Astoria Boulevard,,,,45025,Queens Public Library at Astoria,Queens,430.9,8,tag,1,40.7723752,block,-73.9287192,,none,,0.0,yes,221190748,,way,11102,13.4,3311.14,-843.1
113 Columbia Heights,,,,45026,,Brooklyn,163.6,6,levels,1,40.6991194,block,-73.9957118,,none,,0.0,yes,222015783,5,way,,17.2,-2335.94,-8943.29
115 Columbia Heights,,,,45027,,Brooklyn,158.8,6,levels,1,40.6990574,block,-73.995766,,none,,0.0,yes,222015785,5,way,,17.2,-2340.51,-8950.14
111 Columbia Heights,,,,45028,,Brooklyn,131.0,6,levels,1,40.6991936,block,-73.9957126,,none,,0.0,yes,223210435,4,way,,14.0,-2336.01,-8935.09
49 Willow Street,,,,45029,,Brooklyn,329.7,12,levels,1,40.6996258,block,-73.9944866,,none,,0.0,yes,224007875,5,way,,17.2,-2232.67,-8887.3
11-05 30th Road,,,,45030,The Pillar Astoria,Queens,1516.2,5,tag,1,40.7712414,block,-73.9338305,,none,,0.0,yes,232050809,7,way,11102,20.0,2880.28,-968.47
,,,,45031,,Context,5206.1,5,tag,1,40.7134333,district,-73.9666235,,none,,0.0,apartments,233025240,16,way,,51.8,116.03,-7360.55
41-18 Crescent Street,,,,45032,Packard Square North,Queens,632.3,4,levels,1,40.7518142,block,-73.939768,,none,,0.0,residential,235223063,11,way,11101,36.4,2379.79,-3116.62
171 South 4th Street,,,,45033,,Context,175.8,14,tag,1,40.711401,block,-73.9610984,,none,,0.0,yes,241159287,,way,11211,19.0,581.77,-7585.27
176 South 4th Street,,,,45034,,Context,226.8,5,tag,1,40.7110125,block,-73.9610124,,none,,0.0,yes,241159291,,way,11211,24.8,589.02,-7628.22
185 South 5th Street,,,,45035,Holy Trinity Ukrainian Orthodox Church,Context,450.5,16,tag,1,40.7107257,block,-73.9611053,,none,,0.0,yes,241159293,,way,11211,19.0,581.18,-7659.94
180 South 4th Street,,,,45036,,Context,302.9,8,tag,1,40.7109228,block,-73.9608893,,none,,0.0,yes,241159294,,way,11211,19.5,599.39,-7638.14
182 South 3rd Street,,,,45037,English Court,Context,430.9,17,tag,1,40.7115842,block,-73.9605794,,none,,0.0,yes,241159295,,way,11211,19.4,625.51,-7565.0
185 South 4th Street,,,,45038,,Context,423.4,10,tag,1,40.711209,block,-73.9604645,,none,,0.0,yes,241159296,,way,11211,43.8,635.2,-7606.5
188 South 3rd Street,,,,45039,,Context,445.9,15,tag,1,40.7114984,block,-73.960335,,none,,0.0,yes,241159297,,way,11211,20.0,646.11,-7574.49
195 South 4th Street,,,,45040,,Context,323.3,13,tag,1,40.7111226,block,-73.9602143,,none,,0.0,yes,241159298,,way,11211,19.8,656.29,-7616.05
208 South 3rd Street,,,,45041,,Context,384.6,5,tag,1,40.711176,block,-73.9594079,,none,,0.0,yes,241159300,,way,11211,16.1,724.26,-7610.15
209 Havemeyer Street,,,,45042,,Context,613.3,9,tag,1,40.709639,block,-73.9584965,,none,,0.0,yes,241159301,,way,11211,16.5,801.09,-7780.09
218 South 3rd Street,,,,45043,,Context,440.8,21,tag,1,40.7110365,block,-73.9590671,,none,,0.0,yes,241159307,,way,11211,20.1,752.99,-7625.57
224 South 3rd Street,,,,45044,,Context,308.3,17,tag,1,40.7109622,block,-73.9588628,,none,,0.0,yes,241159311,,way,11211,19.0,770.22,-7633.78
228 South 3rd Street,,,,45045,,Context,281.3,13,tag,1,40.7109024,block,-73.9586987,,none,,0.0,yes,241159314,,way,11211,19.9,784.05,-7640.4
231 South 4th Street,,,,45046,,Context,178.2,5,tag,1,40.7106278,block,-73.95883,,none,,0.0,yes,241159316,,way,11211,12.2,772.98,-7670.77
232 South 3rd Street,,,,45047,,Context,152.4,5,tag,1,40.7108781,block,-73.9585657,,none,,0.0,yes,241159317,,way,11211,15.4,795.26,-7643.09
233 South 4th Street,,,,45048,,Context,145.5,9,tag,1,40.7105866,block,-73.958741,,none,,0.0,yes,241159318,,way,11211,18.8,780.48,-7675.31
239 South 4th Street,,,,45049,,Context,158.9,4,tag,1,40.7105156,block,-73.958546,,none,,0.0,yes,241159324,,way,11211,15.0,796.92,-7683.17
241 South 4th Street,,,,45050,,Context,153.0,4,tag,1,40.7104918,block,-73.9584805,,none,,0.0,apartments,241159326,4,way,11211,15.3,802.43,-7685.8
244 South 3rd Street,,,,45051,,Context,204.8,8,tag,1,40.7105948,block,-73.9578228,,none,,0.0,yes,241159327,,way,11211,19.2,857.88,-7674.41
248 Roebling Street,,,,45052,,Context,142.6,5,tag,1,40.7112261,block,-73.9599475,,none,,0.0,yes,241159329,,way,11211,13.0,678.78,-7604.6
252 South 4th Street,,,,45053,,Context,225.6,10,tag,1,40.709891,block,-73.958037,,none,,0.0,apartments,241159330,,way,11211,18.8,839.82,-7752.24
256 South 4th Street,,,,45054,,Context,316.2,13,tag,1,40.7098346,block,-73.9578914,,none,,0.0,apartments,241159331,,way,11211,19.3,852.1,-7758.47
,,,,45055,,Context,376.1,14,tag,1,40.7110584,block,-73.9600245,,none,,0.0,yes,241159342,,way,,19.8,672.29,-7623.15
,,,,45056,,Context,147.0,4,tag,1,40.7115979,block,-73.9610682,,none,,0.0,yes,241159345,,way,,13.7,584.31,-7563.49
,,,,45057,,Context,601.2,5,tag,1,40.7109419,block,-73.9595561,,none,,0.0,yes,241159346,,way,,14.4,711.77,-7636.03
180 South 3rd Street,,,,45058,,Context,165.6,5,tag,1,40.7116991,block,-73.9607324,,none,,0.0,apartments,241159347,4,way,,16.5,612.62,-7552.3
,,,,45059,,Context,135.7,5,tag,1,40.7104511,block,-73.9580515,,none,,0.0,yes,241159350,,way,,12.9,838.6,-7690.31
174 South 3rd Street,,,,45060,,Context,159.7,4,tag,1,40.711748,block,-73.9608666,,none,,0.0,apartments,241159353,4,way,11211,16.4,601.31,-7546.9
,,,,45061,,Context,179.8,5,tag,1,40.7104866,block,-73.9584034,,none,,0.0,apartments,241159354,4,way,,15.4,808.94,-7686.38
,,,,45062,,Context,206.3,5,tag,1,40.7107191,block,-73.9582543,,none,,0.0,yes,241159356,,way,,15.4,821.5,-7660.67
,,,,45063,,Context,298.7,8,tag,1,40.7106112,block,-73.9579715,,none,,0.0,yes,241159358,,way,,19.4,845.34,-7672.6
,,,,45064,,Context,209.7,8,tag,1,40.7113353,block,-73.9598239,,none,,0.0,yes,241159359,,way,,19.4,689.2,-7592.53
184 South 2nd Street,,,,45065,,Context,217.2,12,tag,1,40.7124341,block,-73.9603754,,none,,0.0,yes,241820476,,way,11211,19.8,642.71,-7471.03
188 South 2nd Street,,,,45066,,Context,362.6,13,tag,1,40.7123433,block,-73.9602525,,none,,0.0,yes,241820477,,way,11211,19.6,653.07,-7481.07
204 South 1st Street,,,,45067,,Context,216.0,10,tag,1,40.71282,block,-73.959278,,none,,0.0,yes,241820478,,way,11211,18.8,735.21,-7428.36
193 South 2nd Street,,,,45068,,Context,476.1,13,tag,1,40.7126376,block,-73.9597055,,none,,0.0,yes,241820479,,way,11211,15.3,699.17,-7448.53
208 South 1st Street,,,,45069,,Context,219.7,10,tag,1,40.7127758,block,-73.9591563,,none,,0.0,yes,241820480,,way,11211,19.6,745.48,-7433.24
,,,,45070,,Context,397.8,17,tag,1,40.7124282,block,-73.9591638,,none,,0.0,yes,241820481,,way,,20.4,744.84,-7471.68
258 Grand Street,,,,45071,,Context,339.3,18,tag,1,40.7132049,block,-73.9587338,,none,,0.0,yes,241820482,,way,11211,22.0,781.09,-7385.8
202 South 2nd Street,,,,45072,,Context,399.7,19,tag,1,40.7121639,block,-73.9597518,,none,,0.0,yes,241820483,,way,11211,19.4,695.27,-7500.91
183 South 3rd Street,,,,45073,,Context,2958.5,31,tag,1,40.7118599,block,-73.9599702,,none,,0.0,school,241820484,,way,11211,24.6,676.86,-7534.53
198 Roebling Street,,,,45074,,Context,232.5,4,tag,1,40.7126516,block,-73.9589802,,none,,0.0,yes,241820485,,way,11211,25.9,760.32,-7446.99
,,,,45075,,Context,137.5,4,tag,1,40.7136781,block,-73.9597891,,none,,0.0,yes,241820492,,way,,13.7,692.13,-7333.47
213 South 1st Street,,,,45076,,Context,140.0,4,tag,1,40.7131688,block,-73.959296,,none,,0.0,yes,241820495,,way,11211,19.8,733.69,-7389.79
220 Roebling Street,,,,45077,,Context,157.5,4,tag,1,40.7120795,block,-73.9593359,,none,,0.0,yes,241820498,,way,11211,16.4,730.34,-7510.24
230 Grand Street,,,,45078,,Context,172.0,5,tag,1,40.7135321,block,-73.9594845,,none,,0.0,yes,241820506,,way,11211,14.9,717.81,-7349.63
217 South 1st Street,,,,45079,,Context,154.2,6,tag,1,40.7131168,block,-73.9591681,,none,,0.0,yes,241820514,,way,11211,16.2,744.48,-7395.54
,,,,45080,,Context,199.7,6,tag,1,40.7126486,block,-73.9599188,,none,,0.0,yes,241820515,,way,,15.5,681.2,-7447.32
,,,,45081,,Context,156.4,5,tag,1,40.7134897,block,-73.9598663,,none,,0.0,yes,241820516,,way,,17.2,685.62,-7354.31
,,,,45082,,Context,528.0,6,tag,1,40.7135952,block,-73.9596484,,none,,0.0,yes,241820521,,way,,17.1,703.99,-7342.65
200 South 2nd Street,,,,45083,,Context,143.8,8,tag,1,40.7122518,block,-73.9598579,,none,,0.0,yes,241820526,,way,11211,17.7,686.33,-7491.19
198 South 1st Street,,,,45084,,Context,225.1,8,tag,1,40.7129081,block,-73.9595238,,none,,0.0,yes,241820530,,way,11211,17.6,714.49,-7418.62
202 South 1st Street,,,,45085,,Context,228.6,9,tag,1,40.7128649,block,-73.9593989,,none,,0.0,yes,241820534,,way,11211,17.9,725.02,-7423.39
209 South 1st Street,,,,45086,,Context,157.4,6,tag,1,40.7132524,block,-73.9595101,,none,,0.0,yes,241820535,,way,11211,16.2,715.65,-7380.55
198 South 2nd Street,,,,45087,,Context,164.4,9,tag,1,40.7122797,block,-73.9599425,,none,,0.0,yes,241820536,,way,11211,17.2,679.2,-7488.1
,,,,45088,,Context,306.5,9,tag,1,40.7124594,block,-73.9605273,,none,,0.0,yes,241820537,,way,,19.5,629.91,-7468.24
196 South 2nd Street,,,,45089,,Context,147.4,9,tag,1,40.7123118,block,-73.9600225,,none,,0.0,yes,241820538,,way,11211,17.2,672.46,-7484.55
